"SYMBOL 
","COMPANY 
","REGULATION 
","NAME OF THE ACQUIRER/DISPOSER 
","CATEGORY OF PERSON 
","TYPE OF SECURITY (PRIOR) 
","NO. OF SECURITY (PRIOR) 
","% SHAREHOLDING (PRIOR) 
","TYPE OF SECURITY (ACQUIRED/DISPLOSED) 
","NO. OF SECURITIES (ACQUIRED/DISPLOSED) 
","VALUE OF SECURITY (ACQUIRED/DISPLOSED) 
","ACQUISITION/DISPOSAL TRANSACTION TYPE 
","TYPE OF SECURITY (POST) 
","NO. OF SECURITY (POST) 
","% POST 
","DATE OF ALLOTMENT/ACQUISITION FROM 
","DATE OF ALLOTMENT/ACQUISITION TO 
","DATE OF INITMATION TO COMPANY 
","MODE OF ACQUISITION 
","DERIVATIVE TYPE SECURITY 
","DERIVATIVE CONTRACT SPECIFICATION 
","NOTIONAL VALUE(BUY) 
","NUMBER OF UNITS/CONTRACT LOT SIZE (BUY) 
","NOTIONAL VALUE(SELL) 
","NUMBER OF UNITS/CONTRACT LOT SIZE  (SELL) 
","EXCHANGE 
","REMARK 
","BROADCASTE DATE AND TIME 
","XBRL 
"
"BEARDSELL","Beardsell Limited","7(2)","BHARAT ANUMOLU","Promoters","Equity Shares","4184407","14.89",,"1000","11200","Sell","Equity Shares","4183407","14.89","21-Dec-2020","21-Dec-2020","22-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","29-Dec-2020 16:15","https://archives.nseindia.com/corporate/xbrl/IT_1088267_374172_29122020041524_WEB.xml"
"ASIANTILES","Asian Granito India Limited","7(2)","Kalidas J. Patel","Employees/Designated Employees","Equity Shares","60643","0.2",,"7000","1965229","Sell","Equity Shares","53643","0.17","28-Dec-2020","28-Dec-2020","28-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","29-Dec-2020 16:12","https://archives.nseindia.com/corporate/xbrl/IT_1088264_374167_29122020041222_WEB.xml"
"THYROCARE","Thyrocare Technologies Limited","7(2)","Thyrocare Properties and Infrastructure Private Limited","Promoter Group","Equity Shares","5221170","9.87",,"4145","3853358","Buy","Equity Shares","5225315","9.88","28-Dec-2020","28-Dec-2020","28-Dec-2020","Market Purchase","-","-","0","0","0","0","NSE","-","29-Dec-2020 16:08","https://archives.nseindia.com/corporate/xbrl/IT_1088262_374164_29122020040828_WEB.xml"
"BEARDSELL","Beardsell Limited","7(2)","BHARAT ANUMOLU","Promoters","Equity Shares","4185407","14.9",,"1000","10620","Sell","Equity Shares","4184407","14.89","18-Dec-2020","18-Dec-2020","18-Dec-2020","Market Sale","-","-","0","0","0","0","BSE","-","29-Dec-2020 16:04","https://archives.nseindia.com/corporate/xbrl/IT_1088260_374161_29122020040421_WEB.xml"
"BEARDSELL","Beardsell Limited","7(2)","BHARAT ANUMOLU","Promoters","Equity Shares","4195407","14.93",,"10000","100000","Sell","Equity Shares","4185407","14.9","18-Dec-2020","18-Dec-2020","18-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","29-Dec-2020 16:04","https://archives.nseindia.com/corporate/xbrl/IT_1088260_374161_29122020040421_WEB.xml"
"DHAMPURSUG","Dhampur Sugar Mills Limited","7(2)","Alpa Poddar","Immediate relative","Equity Shares","30000","0.05",,"30000","4979400","Sell","Equity Shares","Nil","0","29-Dec-2020","29-Dec-2020","29-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","29-Dec-2020 15:59","https://archives.nseindia.com/corporate/xbrl/IT_1088257_374157_29122020035910_WEB.xml"
"COROMANDEL","Coromandel International Limited","7(2)","Pradeep Kumar K","Employees/Designated Employees","Equity Shares","4000","0",,"4000","3216958","Sell","Equity Shares","Nil","0","28-Dec-2020","28-Dec-2020","29-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","29-Dec-2020 15:52","https://archives.nseindia.com/corporate/xbrl/IT_1088256_374154_29122020035207_WEB.xml"
"COROMANDEL","Coromandel International Limited","7(2)","S GOVINDARAJAN","Employees/Designated Employees","Equity Shares","26486","0.01",,"5000","4067111","Sell","Equity Shares","21486","0.01","28-Dec-2020","28-Dec-2020","29-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","29-Dec-2020 15:52","https://archives.nseindia.com/corporate/xbrl/IT_1088256_374154_29122020035207_WEB.xml"
"COROMANDEL","Coromandel International Limited","7(2)","Amit Rastogi","Employees/Designated Employees","Equity Shares","11500","0",,"1500","1231606","Sell","Equity Shares","10000","0","28-Dec-2020","28-Dec-2020","29-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","29-Dec-2020 15:52","https://archives.nseindia.com/corporate/xbrl/IT_1088256_374154_29122020035207_WEB.xml"
"COROMANDEL","Coromandel International Limited","7(2)","Pradeep Kumar K","Employees/Designated Employees","Equity Shares","4000","0",,"4000","3208400","Pledge Revoke","Equity Shares","4000","0","28-Dec-2020","28-Dec-2020","29-Dec-2020","Revokation of Pledge","-","-","0","0","0","0","NA","-","29-Dec-2020 15:52","https://archives.nseindia.com/corporate/xbrl/IT_1088256_374154_29122020035207_WEB.xml"
"AJANTPHARM","Ajanta Pharma Limited","7(2)","Mannalal B. Agrawal","Promoters","Equity Shares","170000","0.2",,"170000","286747500","Sell","Equity Shares","Nil","0","28-Dec-2020","28-Dec-2020","29-Dec-2020","Gift","-","-","0","0","0","0","NA","-","29-Dec-2020 15:20","https://archives.nseindia.com/corporate/xbrl/IT_1088253_374149_29122020032022_WEB.xml"
"PNBHOUSING","PNB Housing Finance Limited","7(2)","NITANT BALWATRAI DESAI","Employees/Designated Employees","Equity Shares","18570","0",,"1000","358250","Sell","Equity Shares","17570","0","28-Dec-2020","28-Dec-2020","29-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","29-Dec-2020 15:18","https://archives.nseindia.com/corporate/xbrl/IT_1088251_374146_29122020031824_WEB.xml"
"TCIEXP","TCI Express Limited","7(2)","Suresh Kumar Shukla","Employees/Designated Employees","Equity Shares","2367","0.01",,"1000","909578","Sell","Equity Shares","1367","0","28-Dec-2020","28-Dec-2020","29-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","29-Dec-2020 15:13","https://archives.nseindia.com/corporate/xbrl/IT_1088249_374143_29122020031315_WEB.xml"
"KELLTONTEC","Kellton Tech Solutions Limited","7(2)","Kellton Wealth Management LLP","Promoters","Equity Shares","11933384","12.38",,"1000000","70960000","Sell","Equity Shares","10933384","11.35","24-Dec-2020","24-Dec-2020","29-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","29-Dec-2020 15:10","https://archives.nseindia.com/corporate/xbrl/IT_1088248_374140_29122020031056_WEB.xml"
"GRANULES","Granules India Limited","7(2)","Guntamukkala Sivaram Prasad","Employees/Designated Employees","Equity Shares","50000","0.02",,"5000","1833536","Sell","Equity Shares","45000","0.02","24-Dec-2020","24-Dec-2020","29-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","29-Dec-2020 14:54","https://archives.nseindia.com/corporate/xbrl/IT_1088242_374136_29122020025453_WEB.xml"
"JSWENERGY","JSW Energy Limited","7(2)","MR KANTILAL NARANDAS PATEL & MR K S N SRIRAM (Trustees for JSW ENERGY EMPLOYEES ESOP TRUST)","Other","Equity Shares","554468","0.03",,"10000","684639","Sell","Equity Shares","544468","0.03","24-Dec-2020","24-Dec-2020","28-Dec-2020","ESOP","-","-","0","0","0","0","NSE","-","29-Dec-2020 14:51","https://archives.nseindia.com/corporate/xbrl/IT_1088241_374134_29122020025132_WEB.xml"
"ELECON","Elecon Engineering Company Limited","7(2)","K. B. Investments Private Limited","Promoter Group","Equity Shares","11240418","10.02",,"1529000","56900000","Sell","Equity Shares","9711418","8.66","24-Dec-2020","24-Dec-2020","25-Dec-2020","Market Sale","-","-","0","0","0","0","BSE","-","29-Dec-2020 14:19","https://archives.nseindia.com/corporate/xbrl/IT_1088239_374130_29122020021934_WEB.xml"
"ELECON","Elecon Engineering Company Limited","7(2)","Prayas Engineering Limited","Promoter Group","Equity Shares","11239414","10.02",,"991000","36900000","Buy","Equity Shares","12230414","10.9","24-Dec-2020","24-Dec-2020","25-Dec-2020","Market Purchase","-","-","0","0","0","0","BSE","-","29-Dec-2020 14:19","https://archives.nseindia.com/corporate/xbrl/IT_1088239_374130_29122020021934_WEB.xml"
"ELECON","Elecon Engineering Company Limited","7(2)","Elecon Information Technology Limited","Promoter Group","Equity Shares","2330481","2.08",,"538000","20300000","Buy","Equity Shares","2868481","2.56","24-Dec-2020","24-Dec-2020","25-Dec-2020","Market Purchase","-","-","0","0","0","0","BSE","-","29-Dec-2020 14:19","https://archives.nseindia.com/corporate/xbrl/IT_1088239_374130_29122020021934_WEB.xml"
"SHIL","Somany Home Innovation Limited","7(2)","Gayatri & Annapurna","Other","Equity Shares","67000","0.09",,"8000","1210000","Buy","Equity Shares","75000","0.1","28-Dec-2020","28-Dec-2020","29-Dec-2020","Market Purchase","-","-","0","0","0","0","NSE","-","29-Dec-2020 13:26","https://archives.nseindia.com/corporate/xbrl/IT_1088237_374121_29122020012627_WEB.xml"
"NOCIL","NOCIL Limited","7(2)","P. Srinivasan","Key Managerial Personnel","Equity Shares","106650","0.06",,"16650","2457047","Sell","Equity Shares","90000","0.05","28-Dec-2020","28-Dec-2020","28-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","29-Dec-2020 13:17","https://archives.nseindia.com/corporate/xbrl/IT_1088235_374118_29122020011715_WEB.xml"
"DHAMPURSUG","Dhampur Sugar Mills Limited","7(2)","VIJAY KUMAR GOEL  , ASHOK KUMAR GOEL","Promoters","Equity Shares","349116","0.52",,"344580","0","Sell","Equity Shares","4536","0.01","28-Dec-2020","28-Dec-2020","28-Dec-2020","Off Market","-","-","0","0","0","0","NA","-","29-Dec-2020 12:56","https://archives.nseindia.com/corporate/xbrl/IT_1088232_374115_29122020125610_WEB.xml"
"DHAMPURSUG","Dhampur Sugar Mills Limited","7(2)","VIJAY KUMAR GOEL","Promoters","Equity Shares","4536","0.01",,"344580","0","Buy","Equity Shares","349116","0.53","28-Dec-2020","28-Dec-2020","28-Dec-2020","Off Market","-","-","0","0","0","0","NA","-","29-Dec-2020 12:56","https://archives.nseindia.com/corporate/xbrl/IT_1088232_374115_29122020125610_WEB.xml"
"BERGEPAINT","Berger Paints (I) Limited","7(2)","VINOD MENON","Employees/Designated Employees","Equity Shares","1456","0",,"200","145918","Sell","Equity Shares","1256","0","28-Dec-2020","28-Dec-2020","29-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","29-Dec-2020 12:46","https://archives.nseindia.com/corporate/xbrl/IT_1088231_374111_29122020124651_WEB.xml"
"SBICARD","Sbi Cards And Payment Services Limited","7(2)","Ashok Verma","Employees/Designated Employees","Equity Shares","1000","0",,"1000","852920","Sell","Equity Shares","Nil","0","29-Dec-2020","29-Dec-2020","29-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","29-Dec-2020 12:05","https://archives.nseindia.com/corporate/xbrl/IT_1088228_374106_29122020120522_WEB.xml"
"SBICARD","Sbi Cards And Payment Services Limited","7(2)","Parind jayeshbhai Shah","Employees/Designated Employees","Equity Shares","700","0",,"700","596071","Sell","Equity Shares","Nil","0","29-Dec-2020","29-Dec-2020","29-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","29-Dec-2020 12:05","https://archives.nseindia.com/corporate/xbrl/IT_1088228_374106_29122020120522_WEB.xml"
"SBICARD","Sbi Cards And Payment Services Limited","7(2)","Ashok Verma","Employees/Designated Employees","Equity Shares","1000","0",,"1000","799200","Pledge Revoke","Equity Shares","1000","0","18-Nov-2020","18-Nov-2020","29-Dec-2020","Revokation of Pledge","-","-","0","0","0","0","NA","-","29-Dec-2020 11:58","https://archives.nseindia.com/corporate/xbrl/IT_1088226_374102_29122020115840_WEB.xml"
"SBICARD","Sbi Cards And Payment Services Limited","7(2)","Parind jayeshbhai Shah","Employees/Designated Employees","Equity Shares","1500","0",,"800","669760","Sell","Equity Shares","700","0","24-Dec-2020","24-Dec-2020","29-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","29-Dec-2020 11:58","https://archives.nseindia.com/corporate/xbrl/IT_1088226_374102_29122020115840_WEB.xml"
"MAJESCO","Majesco Limited","7(2)","VIVEK VITHAL NAYAK","Employees/Designated Employees","Equity Shares","1000","0",,"1000","974310","Sell","Equity Shares","Nil","0","21-Dec-2020","21-Dec-2020","23-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 23:39","https://archives.nseindia.com/corporate/xbrl/IT_1088223_374091_28122020113953_WEB.xml"
"MAJESCO","Majesco Limited","7(2)","KUNAL KARAN","Key Managerial Personnel","Equity Shares","100","0",,"1200","6000","Buy","Equity Shares","1300","0","24-Dec-2020","24-Dec-2020","24-Dec-2020","ESOP","-","-","0","0","0","0","NA","-","28-Dec-2020 23:39","https://archives.nseindia.com/corporate/xbrl/IT_1088223_374091_28122020113953_WEB.xml"
"MAJESCO","Majesco Limited","7(2)","Farid Kazani","Key Managerial Personnel","Equity Shares","Nil","0",,"16200","81000","Buy","Equity Shares","16200","0.06","24-Dec-2020","24-Dec-2020","24-Dec-2020","ESOP","-","-","0","0","0","0","NA","-","28-Dec-2020 23:39","https://archives.nseindia.com/corporate/xbrl/IT_1088223_374091_28122020113953_WEB.xml"
"MAJESCO","Majesco Limited","7(2)","PRATAP VITHAL RANGNEKAR","Employees/Designated Employees","Equity Shares","180","0",,"80","78354","Sell","Equity Shares","100","0","22-Dec-2020","22-Dec-2020","24-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 23:39","https://archives.nseindia.com/corporate/xbrl/IT_1088223_374091_28122020113953_WEB.xml"
"MAJESCO","Majesco Limited","7(2)","Varika Rastogi","Key Managerial Personnel","Equity Shares","5","0",,"600","3000","Buy","Equity Shares","605","0","24-Dec-2020","24-Dec-2020","24-Dec-2020","ESOP","-","-","0","0","0","0","NA","-","28-Dec-2020 23:39","https://archives.nseindia.com/corporate/xbrl/IT_1088223_374091_28122020113953_WEB.xml"
"MAJESCO","Majesco Limited","7(2)","Sameer Karode","Employees/Designated Employees","Equity Shares","1250","0",,"1250","0","Sell","Equity Shares","Nil","0","22-Dec-2020","22-Dec-2020","24-Dec-2020","Gift","-","-","0","0","0","0","NA","-","28-Dec-2020 23:39","https://archives.nseindia.com/corporate/xbrl/IT_1088223_374091_28122020113953_WEB.xml"
"MAJESCO","Majesco Limited","7(2)","Badri Mallikarjunan","Employees/Designated Employees","Equity Shares","Nil","0",,"15000","1474200","Buy","Equity Shares","15000","0.05","24-Dec-2020","24-Dec-2020","24-Dec-2020","ESOP","-","-","0","0","0","0","NA","-","28-Dec-2020 23:39","https://archives.nseindia.com/corporate/xbrl/IT_1088223_374091_28122020113953_WEB.xml"
"PHOENIXLTD","The Phoenix Mills Limited","7(2)","Amit Kumar","Employees/Designated Employees","Equity Shares","8000","0",,"1000","785000","Sell","Equity Shares","7000","0","21-Dec-2020","21-Dec-2020","23-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 22:57","https://archives.nseindia.com/corporate/xbrl/IT_1088221_374087_28122020105723_WEB.xml"
"PHOENIXLTD","The Phoenix Mills Limited","7(2)","Amit Kumar","Employees/Designated Employees","Equity Shares","9000","0.01",,"1000","780000","Sell","Equity Shares","8000","0","03-Dec-2020","15-Dec-2020","23-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 22:57","https://archives.nseindia.com/corporate/xbrl/IT_1088221_374087_28122020105723_WEB.xml"
"HINDUNILVR","Hindustan Unilever Limited","7(2)","Rajesh Kumar Mutreja","Immediate relative","Equity Shares","12001","0",,"750","1795000","Buy","Equity Shares","12751","0","24-Dec-2020","28-Dec-2020","28-Dec-2020","Market Purchase","-","-","0","0","0","0","BSE","-","28-Dec-2020 22:26","https://archives.nseindia.com/corporate/xbrl/IT_1088219_374084_28122020102631_WEB.xml"
"M&MFIN","Mahindra & Mahindra Financial Services Limited","7(2)","Shivalingam Pillai","Other","Equity Shares","Nil","0",,"3194","546174","Buy","Equity Shares","3194","0","28-Nov-2020","28-Nov-2020","30-Nov-2020","ESOP","-","-","0","0","0","0","NA","-","28-Dec-2020 22:18","https://archives.nseindia.com/corporate/xbrl/IT_1088217_374081_28122020101819_WEB.xml"
"M&MFIN","Mahindra & Mahindra Financial Services Limited","7(2)","Shivalingam Pillai","Other","Equity Shares","3194","0",,"3194","536432","Sell","Equity Shares","Nil","0","01-Dec-2020","01-Dec-2020","01-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 22:18","https://archives.nseindia.com/corporate/xbrl/IT_1088217_374081_28122020101819_WEB.xml"
"M&MFIN","Mahindra & Mahindra Financial Services Limited","7(2)","Mahindra & Mahindra Financial Services Limited Employees' Stock Option Trust","Other","Equity Shares","3757158","0.3",,"31320","1566000","Sell","Equity Shares","3725838","0.3","24-Dec-2020","24-Dec-2020","28-Dec-2020","ESOP","-","-","0","0","0","0","NA","-","28-Dec-2020 22:18","https://archives.nseindia.com/corporate/xbrl/IT_1088217_374081_28122020101819_WEB.xml"
"M&MFIN","Mahindra & Mahindra Financial Services Limited","7(2)","Mahindra & Mahindra Financial Services Limited Employees' Stock Option Trust","Other","Equity Shares","3798342","0.31",,"41184","82368","Sell","Equity Shares","3757158","0.3","24-Dec-2020","24-Dec-2020","28-Dec-2020","ESOP","-","-","0","0","0","0","NA","-","28-Dec-2020 22:18","https://archives.nseindia.com/corporate/xbrl/IT_1088217_374081_28122020101819_WEB.xml"
"M&MFIN","Mahindra & Mahindra Financial Services Limited","7(2)","Gururaj Rao","Other","Equity Shares","Nil","0",,"5982","1025913","Buy","Equity Shares","5982","0","24-Dec-2020","24-Dec-2020","28-Dec-2020","ESOP","-","-","0","0","0","0","NA","-","28-Dec-2020 22:18","https://archives.nseindia.com/corporate/xbrl/IT_1088217_374081_28122020101819_WEB.xml"
"M&MFIN","Mahindra & Mahindra Financial Services Limited","7(2)","Shailesh Rao","Other","Equity Shares","63122","0.01",,"7044","1208046","Buy","Equity Shares","70166","0.01","24-Dec-2020","24-Dec-2020","28-Dec-2020","ESOP","-","-","0","0","0","0","NA","-","28-Dec-2020 22:18","https://archives.nseindia.com/corporate/xbrl/IT_1088217_374081_28122020101819_WEB.xml"
"GRASIM","Grasim Industries Limited","7(2)","Dilip Gaur","Director","Equity Shares","Nil","0",,"11775","5766056","Buy","Equity Shares","11775","0","23-Dec-2020","23-Dec-2020","24-Dec-2020","ESOP","-","-","0","0","0","0","NA","-","28-Dec-2020 20:39","https://archives.nseindia.com/corporate/xbrl/IT_1088215_374072_28122020083950_WEB.xml"
"GRASIM","Grasim Industries Limited","7(2)","Thai Rayon Public Company Limited","Promoter Group","ADR/GDR/FCCB","4767666","0.72",,"7000","6145190","Buy","ADR/GDR/FCCB","4774666","0.73","22-Dec-2020","22-Dec-2020","23-Dec-2020","Market Purchase","-","-","0","0","0","0","NA","-","28-Dec-2020 20:39","https://archives.nseindia.com/corporate/xbrl/IT_1088215_374072_28122020083950_WEB.xml"
"GRASIM","Grasim Industries Limited","7(2)","Thai Rayon Public Company Limited","Promoter Group","ADR/GDR/FCCB","4567666","0.69",,"200000","179167996","Buy","ADR/GDR/FCCB","4767666","0.72","21-Dec-2020","21-Dec-2020","23-Dec-2020","Market Purchase","-","-","0","0","0","0","NA","-","28-Dec-2020 20:39","https://archives.nseindia.com/corporate/xbrl/IT_1088215_374072_28122020083950_WEB.xml"
"PERSISTENT","Persistent Systems Limited","7(2)","Dr. Mukund Suresh Deshpande","Promoter Group","Equity Shares","400425","0.52",,"400","576000","Sell","Equity Shares","400025","0.52","24-Dec-2020","24-Dec-2020","28-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 20:29","https://archives.nseindia.com/corporate/xbrl/IT_1088214_374069_28122020082951_WEB.xml"
"PERSISTENT","Persistent Systems Limited","7(2)","Dr. Mukund Suresh Deshpande","Promoter Group","Equity Shares","400725","0.52",,"300","400500","Sell","Equity Shares","400425","0.52","18-Dec-2020","18-Dec-2020","28-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 20:29","https://archives.nseindia.com/corporate/xbrl/IT_1088214_374069_28122020082951_WEB.xml"
"PERSISTENT","Persistent Systems Limited","7(2)","Dr. Mukund Suresh Deshpande","Promoter Group","Equity Shares","401025","0.52",,"300","394533","Sell","Equity Shares","400725","0.52","16-Dec-2020","16-Dec-2020","28-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 20:29","https://archives.nseindia.com/corporate/xbrl/IT_1088214_374069_28122020082951_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","T V Sudhakar","Employees/Designated Employees","Equity Shares","59","0",,"7757","11497957","Buy","Equity Shares","7816","0","16-Dec-2020","16-Dec-2020","25-Dec-2020","ESOP","-","-","0","0","0","0","NA","-","28-Dec-2020 20:10","https://archives.nseindia.com/corporate/xbrl/IT_1088211_374060_28122020081024_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Abhishek Bhalotia","Employees/Designated Employees","Equity Shares","300000","0.02",,"10000","19900000","Sell","Equity Shares","290000","0.02","28-Dec-2020","28-Dec-2020","28-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 20:10","https://archives.nseindia.com/corporate/xbrl/IT_1088211_374060_28122020081024_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Lala Debapratim Dey","Employees/Designated Employees","Equity Shares","10396","0",,"300","595500","Sell","Equity Shares","10096","0","28-Dec-2020","28-Dec-2020","28-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 20:10","https://archives.nseindia.com/corporate/xbrl/IT_1088211_374060_28122020081024_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Sudhakar Shanbhag","Employees/Designated Employees","Equity Shares","167142","0.01",,"2000","3975000","Sell","Equity Shares","165142","0.01","28-Dec-2020","28-Dec-2020","28-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 20:10","https://archives.nseindia.com/corporate/xbrl/IT_1088211_374060_28122020081024_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","V. Swaminathan","Employees/Designated Employees","Equity Shares","165000","0.01",,"1000","1982000","Sell","Equity Shares","164000","0.01","28-Dec-2020","28-Dec-2020","28-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 20:10","https://archives.nseindia.com/corporate/xbrl/IT_1088211_374060_28122020081024_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Janak Desai","Promoter Group","Equity Shares","1078368","0.06",,"1750","3438523","Sell","Equity Shares","1076618","0.06","24-Dec-2020","24-Dec-2020","24-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 20:10","https://archives.nseindia.com/corporate/xbrl/IT_1088211_374060_28122020081024_WEB.xml"
"HDFC","Housing Development Finance Corporation Limited","7(2)","KRISHNA AMITABH","Employees/Designated Employees","Equity Shares","39300","0",,"10000","24315900","Sell","Equity Shares","29300","0","24-Dec-2020","24-Dec-2020","24-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 20:09","https://archives.nseindia.com/corporate/xbrl/IT_1088210_374058_28122020080924_WEB.xml"
"HDFC","Housing Development Finance Corporation Limited","7(2)","DALAL NAREN DEVIDAS","Employees/Designated Employees","Equity Shares","11750","0",,"1000","2435000","Sell","Equity Shares","10750","0","24-Dec-2020","24-Dec-2020","24-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 20:09","https://archives.nseindia.com/corporate/xbrl/IT_1088210_374058_28122020080924_WEB.xml"
"HDFC","Housing Development Finance Corporation Limited","7(2)","ALOKA HARSHAD TAWDE","Employees/Designated Employees","Equity Shares","19485","0",,"16000","38448800","Pledge Revoke","Equity Shares","19485","0","23-Dec-2020","23-Dec-2020","24-Dec-2020","Revokation of Pledge","-","-","0","0","0","0","NA","-","28-Dec-2020 20:09","https://archives.nseindia.com/corporate/xbrl/IT_1088210_374058_28122020080924_WEB.xml"
"HDFC","Housing Development Finance Corporation Limited","7(2)","GOEL VIKRAM","Employees/Designated Employees","Equity Shares","2000","0",,"2000","4824300","Pledge Revoke","Equity Shares","2000","0","21-Dec-2020","21-Dec-2020","26-Dec-2020","Revokation of Pledge","-","-","0","0","0","0","NA","-","28-Dec-2020 20:09","https://archives.nseindia.com/corporate/xbrl/IT_1088210_374058_28122020080924_WEB.xml"
"HDFC","Housing Development Finance Corporation Limited","7(2)","PANICKER HEMANT","Employees/Designated Employees","Equity Shares","25837","0",,"1000","2462000","Sell","Equity Shares","24837","0","24-Dec-2020","24-Dec-2020","25-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 20:09","https://archives.nseindia.com/corporate/xbrl/IT_1088210_374058_28122020080924_WEB.xml"
"HDFC","Housing Development Finance Corporation Limited","7(2)","TANDON RAJAN","Employees/Designated Employees","Equity Shares","36900","0",,"3700","9083759","Sell","Equity Shares","33200","0","24-Dec-2020","24-Dec-2020","26-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 20:09","https://archives.nseindia.com/corporate/xbrl/IT_1088210_374058_28122020080924_WEB.xml"
"HDFC","Housing Development Finance Corporation Limited","7(2)","RAKHI GARG","Employees/Designated Employees","Equity Shares","14815","0",,"1250","3037500","Sell","Equity Shares","13565","0","24-Dec-2020","24-Dec-2020","26-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 20:09","https://archives.nseindia.com/corporate/xbrl/IT_1088210_374058_28122020080924_WEB.xml"
"HDFC","Housing Development Finance Corporation Limited","7(2)","JOSEPH MATHEW","Employees/Designated Employees","Equity Shares","232000","0.01",,"2500","6140000","Sell","Equity Shares","229500","0.01","24-Dec-2020","24-Dec-2020","25-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 20:09","https://archives.nseindia.com/corporate/xbrl/IT_1088210_374058_28122020080924_WEB.xml"
"ICICIPRULI","ICICI Prudential Life Insurance Company Limited","7(2)","Toshit Kumar","Employees/Designated Employees","Equity Shares","29900","0",,"2000","1008717","Sell","Equity Shares","27900","0","24-Dec-2020","24-Dec-2020","25-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 19:51","https://archives.nseindia.com/corporate/xbrl/IT_1088207_374051_28122020075145_WEB.xml"
"COROMANDEL","Coromandel International Limited","7(2)","Amit Rastogi","Employees/Designated Employees","Equity Shares","13000","0",,"1500","1181417","Sell","Equity Shares","11500","0","23-Dec-2020","24-Dec-2020","28-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 19:47","https://archives.nseindia.com/corporate/xbrl/IT_1088205_374048_28122020074751_WEB.xml"
"COROMANDEL","Coromandel International Limited","7(2)","Sameer Goel","Employees/Designated Employees","Equity Shares","54616","0.02",,"24616","19569720","Sell","Equity Shares","30000","0.01","24-Dec-2020","24-Dec-2020","28-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 19:47","https://archives.nseindia.com/corporate/xbrl/IT_1088205_374048_28122020074751_WEB.xml"
"COROMANDEL","Coromandel International Limited","7(2)","T S Venkateswaran","Employees/Designated Employees","Equity Shares","6500","0",,"1900","1510150","Sell","Equity Shares","4600","0","19-Nov-2020","28-Dec-2020","28-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","28-Dec-2020 19:47","https://archives.nseindia.com/corporate/xbrl/IT_1088205_374048_28122020074751_WEB.xml"
