"SYMBOL 
","COMPANY 
","REGULATION 
","NAME OF THE ACQUIRER/DISPOSER 
","CATEGORY OF PERSON 
","TYPE OF SECURITY (PRIOR) 
","NO. OF SECURITY (PRIOR) 
","% SHAREHOLDING (PRIOR) 
","TYPE OF SECURITY (ACQUIRED/DISPLOSED) 
","NO. OF SECURITIES (ACQUIRED/DISPLOSED) 
","VALUE OF SECURITY (ACQUIRED/DISPLOSED) 
","ACQUISITION/DISPOSAL TRANSACTION TYPE 
","TYPE OF SECURITY (POST) 
","NO. OF SECURITY (POST) 
","% POST 
","DATE OF ALLOTMENT/ACQUISITION FROM 
","DATE OF ALLOTMENT/ACQUISITION TO 
","DATE OF INITMATION TO COMPANY 
","MODE OF ACQUISITION 
","DERIVATIVE TYPE SECURITY 
","DERIVATIVE CONTRACT SPECIFICATION 
","NOTIONAL VALUE(BUY) 
","NUMBER OF UNITS/CONTRACT LOT SIZE (BUY) 
","NOTIONAL VALUE(SELL) 
","NUMBER OF UNITS/CONTRACT LOT SIZE  (SELL) 
","EXCHANGE 
","REMARK 
","BROADCASTE DATE AND TIME 
","XBRL 
"
"HDFCBANK","HDFC Bank Limited","7(2)","Ramnath V Raikar","Employees/Designated Employees","Equity Shares","199068","0",,"24569","30811816","Sell","Equity Shares","174499","0","04-Nov-2020","04-Nov-2020","05-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 20:47","https://archives.nseindia.com/corporate/xbrl/IT_1082769_356002_06112020084719_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Ajit Shetty","Employees/Designated Employees","Equity Shares","29600","0",,"2000","2520000","Pledge Revoke","Equity Shares","29600","0","04-Nov-2020","04-Nov-2020","05-Nov-2020","Revokation of Pledge","-","-","0","0","0","0","NA","-","06-Nov-2020 20:47","https://archives.nseindia.com/corporate/xbrl/IT_1082769_356002_06112020084719_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Ajit Shetty","Employees/Designated Employees","Equity Shares","29600","0",,"2000","2520000","Sell","Equity Shares","27600","0","04-Nov-2020","04-Nov-2020","05-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 20:47","https://archives.nseindia.com/corporate/xbrl/IT_1082769_356002_06112020084719_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Anuj Jain","Employees/Designated Employees","Equity Shares","16200","0",,"12200","15226000","Pledge Revoke","Equity Shares","16200","0","03-Nov-2020","03-Nov-2020","05-Nov-2020","Revokation of Pledge","-","-","0","0","0","0","NA","-","06-Nov-2020 20:47","https://archives.nseindia.com/corporate/xbrl/IT_1082769_356002_06112020084719_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Anuj Jain","Employees/Designated Employees","Equity Shares","16200","0",,"12200","15226000","Sell","Equity Shares","4000","0","03-Nov-2020","03-Nov-2020","05-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 20:47","https://archives.nseindia.com/corporate/xbrl/IT_1082769_356002_06112020084719_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Ashish Agarwal","Employees/Designated Employees","Equity Shares","74200","0",,"40000","49551339","Sell","Equity Shares","34200","0","03-Nov-2020","03-Nov-2020","05-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 20:47","https://archives.nseindia.com/corporate/xbrl/IT_1082769_356002_06112020084719_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Ashima Khanna Bhat","Employees/Designated Employees","Equity Shares","1174500","0.02",,"55000","68725000","Sell","Equity Shares","1119500","0","03-Nov-2020","04-Nov-2020","05-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 20:47","https://archives.nseindia.com/corporate/xbrl/IT_1082769_356002_06112020084719_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Ketan Vora","Employees/Designated Employees","Equity Shares","91844","0",,"5000","6235000","Sell","Equity Shares","86844","0","03-Nov-2020","03-Nov-2020","05-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 20:47","https://archives.nseindia.com/corporate/xbrl/IT_1082769_356002_06112020084719_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Pramod Harischandra Pai","Employees/Designated Employees","Equity Shares","3020","0",,"500","634000","Pledge Revoke","Equity Shares","3020","0","05-Nov-2020","05-Nov-2020","05-Nov-2020","Revokation of Pledge","-","-","0","0","0","0","NA","-","06-Nov-2020 20:47","https://archives.nseindia.com/corporate/xbrl/IT_1082769_356002_06112020084719_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Pramod Harischandra Pai","Employees/Designated Employees","Equity Shares","3020","0",,"500","634000","Sell","Equity Shares","2520","0","05-Nov-2020","05-Nov-2020","05-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 20:47","https://archives.nseindia.com/corporate/xbrl/IT_1082769_356002_06112020084719_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Nitish Nagori","Employees/Designated Employees","Equity Shares","120776","0",,"1500","1905000","Pledge Revoke","Equity Shares","120776","0","05-Nov-2020","05-Nov-2020","05-Nov-2020","Revokation of Pledge","-","-","0","0","0","0","NA","-","06-Nov-2020 20:47","https://archives.nseindia.com/corporate/xbrl/IT_1082769_356002_06112020084719_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Nitish Nagori","Employees/Designated Employees","Equity Shares","120776","0",,"1500","1905000","Sell","Equity Shares","119276","0","05-Nov-2020","05-Nov-2020","05-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 20:47","https://archives.nseindia.com/corporate/xbrl/IT_1082769_356002_06112020084719_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Lopa Ruparel","Employees/Designated Employees","Equity Shares","73000","0",,"3000","3739743","Sell","Equity Shares","70000","0","03-Nov-2020","04-Nov-2020","05-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 20:47","https://archives.nseindia.com/corporate/xbrl/IT_1082769_356002_06112020084719_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Kaizad Bharucha","Director","Equity Shares","2094102","0.04",,"41588","52150880","Sell","Equity Shares","2052514","0","03-Nov-2020","04-Nov-2020","05-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 20:47","https://archives.nseindia.com/corporate/xbrl/IT_1082769_356002_06112020084719_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Deepak Kumar Mohanty","Employees/Designated Employees","Equity Shares","25000","0",,"1000","1264091","Sell","Equity Shares","24000","0","05-Nov-2020","05-Nov-2020","05-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 20:47","https://archives.nseindia.com/corporate/xbrl/IT_1082769_356002_06112020084719_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Rajesh R Nair","Employees/Designated Employees","Equity Shares","4800","0",,"4800","6096000","Sell","Equity Shares","Nil","0","05-Nov-2020","05-Nov-2020","05-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 20:47","https://archives.nseindia.com/corporate/xbrl/IT_1082769_356002_06112020084719_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Bhagwant Pilkhwal","Employees/Designated Employees","Equity Shares","20500","0",,"3500","4410000","Sell","Equity Shares","17000","0","04-Nov-2020","04-Nov-2020","05-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 20:47","https://archives.nseindia.com/corporate/xbrl/IT_1082769_356002_06112020084719_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Sammeer Saurabbh","Employees/Designated Employees","Equity Shares","2600","0",,"500","625000","Pledge Revoke","Equity Shares","2600","0","04-Nov-2020","04-Nov-2020","04-Nov-2020","Revokation of Pledge","-","-","0","0","0","0","NA","-","06-Nov-2020 20:47","https://archives.nseindia.com/corporate/xbrl/IT_1082769_356002_06112020084719_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Sammeer Saurabbh","Employees/Designated Employees","Equity Shares","2600","0",,"500","625000","Sell","Equity Shares","2100","0","04-Nov-2020","04-Nov-2020","04-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 20:47","https://archives.nseindia.com/corporate/xbrl/IT_1082769_356002_06112020084719_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Sharad Vijay Goenka","Employees/Designated Employees","Equity Shares","48385","0",,"4000","5067600","Pledge Revoke","Equity Shares","48385","0","04-Nov-2020","05-Nov-2020","05-Nov-2020","Revokation of Pledge","-","-","0","0","0","0","NA","-","06-Nov-2020 20:47","https://archives.nseindia.com/corporate/xbrl/IT_1082769_356002_06112020084719_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Sharad Vijay Goenka","Employees/Designated Employees","Equity Shares","48385","0",,"4000","5067600","Sell","Equity Shares","44385","0","04-Nov-2020","05-Nov-2020","05-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 20:47","https://archives.nseindia.com/corporate/xbrl/IT_1082769_356002_06112020084719_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Nasir Khan","Employees/Designated Employees","Equity Shares","13800","0",,"13800","17054619","Sell","Equity Shares","Nil","0","03-Nov-2020","03-Nov-2020","04-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 20:47","https://archives.nseindia.com/corporate/xbrl/IT_1082769_356002_06112020084719_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Manish Kumar Agrawal","Employees/Designated Employees","Equity Shares","64406","0",,"2000","2519000","Pledge Revoke","Equity Shares","64406","0","04-Nov-2020","04-Nov-2020","04-Nov-2020","Revokation of Pledge","-","-","0","0","0","0","NA","-","06-Nov-2020 20:47","https://archives.nseindia.com/corporate/xbrl/IT_1082769_356002_06112020084719_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Manish Kumar Agrawal","Employees/Designated Employees","Equity Shares","64406","0",,"2000","2519000","Sell","Equity Shares","62406","0","04-Nov-2020","04-Nov-2020","04-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 20:47","https://archives.nseindia.com/corporate/xbrl/IT_1082769_356002_06112020084719_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Mehul Dipil Nagda","Employees/Designated Employees","Equity Shares","82300","0",,"1500","1866833","Sell","Equity Shares","80800","0","03-Nov-2020","03-Nov-2020","04-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 20:47","https://archives.nseindia.com/corporate/xbrl/IT_1082769_356002_06112020084719_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Jomy Abraham","Employees/Designated Employees","Equity Shares","24000","0",,"3000","3723400","Sell","Equity Shares","21000","0","03-Nov-2020","03-Nov-2020","04-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 20:47","https://archives.nseindia.com/corporate/xbrl/IT_1082769_356002_06112020084719_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Gaurav Sarda","Employees/Designated Employees","Equity Shares","111057","0",,"1000","1247000","Sell","Equity Shares","110057","0","03-Nov-2020","03-Nov-2020","04-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 20:47","https://archives.nseindia.com/corporate/xbrl/IT_1082769_356002_06112020084719_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Gaurav Khandelwal","Employees/Designated Employees","Equity Shares","161800","0",,"15000","18600000","Pledge Revoke","Equity Shares","161800","0","03-Nov-2020","03-Nov-2020","04-Nov-2020","Revokation of Pledge","-","-","0","0","0","0","NA","-","06-Nov-2020 20:47","https://archives.nseindia.com/corporate/xbrl/IT_1082769_356002_06112020084719_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Gaurav Khandelwal","Employees/Designated Employees","Equity Shares","161800","0",,"5000","6272000","Sell","Equity Shares","156800","0","03-Nov-2020","05-Nov-2020","05-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 20:47","https://archives.nseindia.com/corporate/xbrl/IT_1082769_356002_06112020084719_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Benjamin Frank","Employees/Designated Employees","Equity Shares","344580","0.01",,"16000","20216000","Sell","Equity Shares","328580","0","04-Nov-2020","05-Nov-2020","05-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 20:47","https://archives.nseindia.com/corporate/xbrl/IT_1082769_356002_06112020084719_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Bindumadhav P Tikekar","Employees/Designated Employees","Equity Shares","304720","0.01",,"2200","2765994","Sell","Equity Shares","302520","0","04-Nov-2020","04-Nov-2020","04-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 20:47","https://archives.nseindia.com/corporate/xbrl/IT_1082769_356002_06112020084719_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Apurva Rajendra Mehta","Employees/Designated Employees","Equity Shares","34998","0",,"2000","2500000","Sell","Equity Shares","32998","0","03-Nov-2020","03-Nov-2020","04-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 20:47","https://archives.nseindia.com/corporate/xbrl/IT_1082769_356002_06112020084719_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Ajay Kumar Kapoor","Employees/Designated Employees","Equity Shares","177588","0",,"20000","25031400","Sell","Equity Shares","157588","0","03-Nov-2020","04-Nov-2020","05-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 20:47","https://archives.nseindia.com/corporate/xbrl/IT_1082769_356002_06112020084719_WEB.xml"
"CHOLAFIN","Cholamandalam Investment and Finance Company Limited","7(2)","Deepa Mahesh Waiker (Immediative Relative of the Designated Employee of Mr.Mahesh Madhukar Waiker","Immediate relative","Debentures","2","0.01",,"2","1000000","Buy","Debentures","4","0.01","04-Nov-2020","04-Nov-2020","06-Nov-2020","Market Purchase","-","-","0","0","0","0","NSE","-","06-Nov-2020 20:31","https://archives.nseindia.com/corporate/xbrl/IT_1082767_355992_06112020083136_WEB.xml"
"CHOLAFIN","Cholamandalam Investment and Finance Company Limited","7(2)","Babu V","Employees/Designated Employees","Equity Shares","14000","0",,"4600","1366522","Pledge Revoke","Equity Shares","14000","0","05-Nov-2020","05-Nov-2020","05-Nov-2020","Revokation of Pledge","-","-","0","0","0","0","NA","-","06-Nov-2020 20:31","https://archives.nseindia.com/corporate/xbrl/IT_1082767_355992_06112020083136_WEB.xml"
"CHOLAFIN","Cholamandalam Investment and Finance Company Limited","7(2)","Babu V","Employees/Designated Employees","Equity Shares","18600","0",,"4600","1366568","Sell","Equity Shares","14000","0","05-Nov-2020","05-Nov-2020","05-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 20:31","https://archives.nseindia.com/corporate/xbrl/IT_1082767_355992_06112020083136_WEB.xml"
"CHOLAFIN","Cholamandalam Investment and Finance Company Limited","7(2)","R CHANDRASEKAR","Employees/Designated Employees","Debentures","Nil","0",,"2","1000600","Buy","Debentures","2","0.01","05-Nov-2020","05-Nov-2020","05-Nov-2020","Market Purchase","-","-","0","0","0","0","NSE","-","06-Nov-2020 20:31","https://archives.nseindia.com/corporate/xbrl/IT_1082767_355992_06112020083136_WEB.xml"
"CHOLAFIN","Cholamandalam Investment and Finance Company Limited","7(2)","M A Alagappan","Promoters","Debentures","Nil","0",,"15","7500000","Buy","Debentures","15","0.06","04-Nov-2020","04-Nov-2020","05-Nov-2020","Market Purchase","-","-","0","0","0","0","NSE","-","06-Nov-2020 20:31","https://archives.nseindia.com/corporate/xbrl/IT_1082767_355992_06112020083136_WEB.xml"
"CHOLAFIN","Cholamandalam Investment and Finance Company Limited","7(2)","RAVINDRA KUMAR KUNDU","Director","Equity Shares","113635","0.01",,"5000","1010000","Buy","Equity Shares","118635","0.02","04-Nov-2020","04-Nov-2020","04-Nov-2020","ESOP","-","-","0","0","0","0","NA","-","06-Nov-2020 20:31","https://archives.nseindia.com/corporate/xbrl/IT_1082767_355992_06112020083136_WEB.xml"
"GRASIM","Grasim Industries Limited","7(2)","Pavan Kumar Jain","Employees/Designated Employees","Equity Shares","15313","0",,"5325","2830770","Buy","Equity Shares","20638","0","03-Nov-2020","03-Nov-2020","04-Nov-2020","ESOP","-","-","0","0","0","0","NA","-","06-Nov-2020 20:04","https://archives.nseindia.com/corporate/xbrl/IT_1082766_355972_06112020080401_WEB.xml"
"AXISBANK","Axis Bank Limited","7(2)","Praveen Bhatt","Other","Equity Shares","20000","0",,"1000","528000","Sell","Equity Shares","19000","0","03-Nov-2020","03-Nov-2020","05-Nov-2020","Market Sale","-","-","0","0","0","0","BSE","-","06-Nov-2020 19:47","https://archives.nseindia.com/corporate/xbrl/IT_1082764_355955_06112020074711_WEB.xml"
"AXISBANK","Axis Bank Limited","7(2)","Praveen Bhatt","Other","Equity Shares","19000","0",,"2000","1052000","Sell","Equity Shares","17000","0","04-Nov-2020","04-Nov-2020","05-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 19:47","https://archives.nseindia.com/corporate/xbrl/IT_1082764_355955_06112020074711_WEB.xml"
"AXISBANK","Axis Bank Limited","7(2)","Praveen Bhatt","Other","Equity Shares","17000","0",,"2000","1067260","Sell","Equity Shares","15000","0","05-Nov-2020","05-Nov-2020","06-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 19:47","https://archives.nseindia.com/corporate/xbrl/IT_1082764_355955_06112020074711_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(3)","Aruna K Rao","-","Equity Shares","128888","0.01",,"3000","4809000","Sell","Equity Shares","125888","0.01","06-Nov-2020","06-Nov-2020","06-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 19:28","https://archives.nseindia.com/corporate/xbrl/IT_1082760_355928_06112020072842_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Manish Kothari","Employees/Designated Employees","Equity Shares","81985","0",,"5000","8125000","Sell","Equity Shares","76985","0","04-Nov-2020","04-Nov-2020","04-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 19:19","https://archives.nseindia.com/corporate/xbrl/IT_1082758_355918_06112020071942_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Devang Gheewalla","Employees/Designated Employees","Equity Shares","106611","0.01",,"200","330200","Sell","Equity Shares","106411","0.01","05-Nov-2020","05-Nov-2020","05-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 19:07","https://archives.nseindia.com/corporate/xbrl/IT_1082756_355906_06112020070708_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Farokh Ragina","Employees/Designated Employees","Equity Shares","2075","0",,"1000","1725000","Sell","Equity Shares","1075","0","06-Nov-2020","06-Nov-2020","06-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 19:07","https://archives.nseindia.com/corporate/xbrl/IT_1082756_355906_06112020070708_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Murlidhar Gangadharan","Employees/Designated Employees","Equity Shares","357676","0.02",,"9000","14431471","Sell","Equity Shares","348676","0.02","04-Nov-2020","04-Nov-2020","05-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 19:07","https://archives.nseindia.com/corporate/xbrl/IT_1082756_355906_06112020070708_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Manish Kothari","Employees/Designated Employees","Equity Shares","76985","0",,"5000","8250000","Sell","Equity Shares","71985","0","05-Nov-2020","05-Nov-2020","06-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 19:07","https://archives.nseindia.com/corporate/xbrl/IT_1082756_355906_06112020070708_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Rajiv Mohan","Employees/Designated Employees","Equity Shares","116358","0.01",,"25000","42550000","Sell","Equity Shares","91358","0.01","06-Nov-2020","06-Nov-2020","06-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 19:07","https://archives.nseindia.com/corporate/xbrl/IT_1082756_355906_06112020070708_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Sovit Nanda","Employees/Designated Employees","Equity Shares","40621","0",,"2000","3358200","Sell","Equity Shares","38621","0","05-Nov-2020","05-Nov-2020","06-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 19:07","https://archives.nseindia.com/corporate/xbrl/IT_1082756_355906_06112020070708_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Sudhakar Shanbhag","Employees/Designated Employees","Equity Shares","174294","0.01",,"1000","1710000","Sell","Equity Shares","173294","0.01","06-Nov-2020","06-Nov-2020","06-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 19:07","https://archives.nseindia.com/corporate/xbrl/IT_1082756_355906_06112020070708_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Gaurang Shah","Director","Equity Shares","847881","0.04",,"8000","13488000","Sell","Equity Shares","839881","0.04","06-Nov-2020","06-Nov-2020","06-Nov-2020","Market Sale","-","-","0","0","0","0","NSE","-","06-Nov-2020 19:07","https://archives.nseindia.com/corporate/xbrl/IT_1082756_355906_06112020070708_WEB.xml"
